ApsimVersion = 7.7
Title = swcon_Otorohanga571
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     19/07/2009          0.000          0.000          0.534          0.535          0.541          0.542          0.546          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     20/07/2009          0.000          0.000          0.533          0.534          0.540          0.541          0.546          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     21/07/2009          0.000          0.000          0.533          0.534          0.540          0.541          0.545          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     22/07/2009          0.000          0.000          0.532          0.533          0.539          0.540          0.545          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     23/07/2009          0.000          0.000          0.532          0.533          0.539          0.540          0.544          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     24/07/2009          0.000          0.000          0.531          0.533          0.538          0.539          0.544          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     25/07/2009          0.000          0.000          0.531          0.532          0.538          0.539          0.543          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     26/07/2009          0.000          0.000          0.530          0.532          0.537          0.539          0.543          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     27/07/2009          0.000          0.000          0.530          0.531          0.537          0.538          0.543          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     28/07/2009          0.000          0.000          0.530          0.531          0.537          0.538          0.542          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     29/07/2009          0.000          0.000          0.529          0.531          0.536          0.537          0.542          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     30/07/2009          0.000          0.000          0.529          0.530          0.536          0.537          0.541          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     31/07/2009          0.000          0.000          0.529          0.530          0.535          0.536          0.541          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     01/08/2009          0.000          0.000          0.528          0.530          0.535          0.536          0.540          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     02/08/2009          0.000          0.000          0.528          0.529          0.535          0.536          0.540          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     03/08/2009          0.000          0.000          0.528          0.529          0.534          0.535          0.540          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     04/08/2009          0.000          0.000          0.527          0.528          0.534          0.535          0.539          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     05/08/2009          0.000          0.000          0.527          0.528          0.534          0.535          0.539          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     06/08/2009          0.000          0.000          0.526          0.528          0.533          0.534          0.539          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     07/08/2009          0.000          0.000          0.526          0.527          0.533          0.534          0.538          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     08/08/2009          0.000          0.000          0.526          0.527          0.533          0.534          0.538          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     09/08/2009          0.000          0.000          0.526          0.527          0.532          0.533          0.538          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     10/08/2009          0.000          0.000          0.525          0.526          0.532          0.533          0.537          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     11/08/2009          0.000          0.000          0.525          0.526          0.532          0.533          0.537          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     12/08/2009          0.000          0.000          0.525          0.526          0.531          0.532          0.537          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     13/08/2009          0.000          0.000          0.524          0.526          0.531          0.532          0.536          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     14/08/2009          0.000          0.000          0.524          0.525          0.531          0.532          0.536          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     15/08/2009          0.000          0.000          0.524          0.525          0.530          0.531          0.536          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     16/08/2009          0.000          0.000          0.523          0.525          0.530          0.531          0.535          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     17/08/2009          0.000          0.000          0.523          0.524          0.530          0.531          0.535          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     18/08/2009          0.000          0.000          0.523          0.524          0.530          0.531          0.535          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     19/08/2009          0.000          0.000          0.523          0.524          0.529          0.530          0.535          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     20/08/2009          0.000          0.000          0.522          0.523          0.529          0.530          0.534          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     21/08/2009          0.000          0.000          0.522          0.523          0.529          0.530          0.534          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     22/08/2009          0.000          0.000          0.522          0.523          0.528          0.529          0.534          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     23/08/2009          0.000          0.000          0.521          0.523          0.528          0.529          0.533          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     24/08/2009          0.000          0.000          0.521          0.522          0.528          0.529          0.533          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     25/08/2009          0.000          0.000          0.521          0.522          0.528          0.529          0.533          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     26/08/2009          0.000          0.000          0.521          0.522          0.527          0.528          0.533          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     27/08/2009          0.000          0.000          0.520          0.522          0.527          0.528          0.532          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     28/08/2009          0.000          0.000          0.520          0.521          0.527          0.528          0.532          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     29/08/2009          0.000          0.000          0.520          0.521          0.527          0.528          0.532          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     30/08/2009          0.000          0.000          0.520          0.521          0.526          0.527          0.532          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     31/08/2009          0.000          0.000          0.520          0.521          0.526          0.527          0.531          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     01/09/2009          0.000          0.000          0.519          0.520          0.526          0.527          0.531          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     02/09/2009          0.000          0.000          0.519          0.520          0.526          0.527          0.531          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     03/09/2009          0.000          0.000          0.519          0.520          0.525          0.526          0.531          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     04/09/2009          0.000          0.000          0.519          0.520          0.525          0.526          0.530          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
     05/09/2009          0.000          0.000          0.518          0.520          0.525          0.526          0.530          0.508          0.508          0.508          0.508          0.508          0.639          0.639          0.639          0.639          0.639
