ApsimVersion = 7.7
Title = swcon_ApsimVYc11
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     07/07/2009          0.000          0.000          0.178          0.178          0.180          0.180          0.181          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     08/07/2009          0.000          0.000          0.178          0.178          0.179          0.180          0.181          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     09/07/2009          0.000          0.000          0.177          0.178          0.179          0.179          0.181          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     10/07/2009          0.000          0.000          0.177          0.177          0.179          0.179          0.180          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     11/07/2009          0.000          0.000          0.177          0.177          0.179          0.179          0.180          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     12/07/2009          0.000          0.000          0.177          0.177          0.178          0.179          0.180          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     13/07/2009          0.000          0.000          0.177          0.177          0.178          0.178          0.180          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     14/07/2009          0.000          0.000          0.176          0.177          0.178          0.178          0.179          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     15/07/2009          0.000          0.000          0.176          0.176          0.178          0.178          0.179          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     16/07/2009          0.000          0.000          0.176          0.176          0.178          0.178          0.179          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     17/07/2009          0.000          0.000          0.176          0.176          0.177          0.178          0.179          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     18/07/2009          0.000          0.000          0.176          0.176          0.177          0.178          0.179          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     19/07/2009          0.000          0.000          0.176          0.176          0.177          0.177          0.178          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     20/07/2009          0.000          0.000          0.175          0.176          0.177          0.177          0.178          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     21/07/2009          0.000          0.000          0.175          0.176          0.177          0.177          0.178          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     22/07/2009          0.000          0.000          0.175          0.175          0.177          0.177          0.178          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     23/07/2009          0.000          0.000          0.175          0.175          0.177          0.177          0.178          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     24/07/2009          0.000          0.000          0.175          0.175          0.176          0.177          0.178          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     25/07/2009          0.000          0.000          0.175          0.175          0.176          0.176          0.178          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     26/07/2009          0.000          0.000          0.175          0.175          0.176          0.176          0.177          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     27/07/2009          0.000          0.000          0.175          0.175          0.176          0.176          0.177          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     28/07/2009          0.000          0.000          0.174          0.175          0.176          0.176          0.177          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     29/07/2009          0.000          0.000          0.174          0.175          0.176          0.176          0.177          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     30/07/2009          0.000          0.000          0.174          0.174          0.176          0.176          0.177          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
     31/07/2009          0.000          0.000          0.174          0.174          0.176          0.176          0.177          0.175          0.175          0.175          0.175          0.175          0.221          0.221          0.221          0.221          0.221
