ApsimVersion = 7.7
Title = swcon_Dannevirke401
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     07/07/2009          0.000          0.000          0.578          0.579          0.582          0.582          0.584          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     08/07/2009          0.000          0.000          0.578          0.579          0.582          0.582          0.584          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     09/07/2009          0.000          0.000          0.577          0.578          0.581          0.582          0.584          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     10/07/2009          0.000          0.000          0.577          0.578          0.581          0.581          0.583          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     11/07/2009          0.000          0.000          0.577          0.577          0.581          0.581          0.583          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     12/07/2009          0.000          0.000          0.576          0.577          0.580          0.581          0.583          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     13/07/2009          0.000          0.000          0.576          0.577          0.580          0.580          0.583          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     14/07/2009          0.000          0.000          0.575          0.576          0.580          0.580          0.582          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     15/07/2009          0.000          0.000          0.575          0.576          0.579          0.580          0.582          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     16/07/2009          0.000          0.000          0.575          0.576          0.579          0.580          0.582          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     17/07/2009          0.000          0.000          0.574          0.575          0.579          0.579          0.581          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     18/07/2009          0.000          0.000          0.574          0.575          0.578          0.579          0.581          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     19/07/2009          0.000          0.000          0.574          0.575          0.578          0.579          0.581          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     20/07/2009          0.000          0.000          0.574          0.574          0.578          0.578          0.581          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     21/07/2009          0.000          0.000          0.573          0.574          0.578          0.578          0.581          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     22/07/2009          0.000          0.000          0.573          0.574          0.577          0.578          0.580          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     23/07/2009          0.000          0.000          0.573          0.574          0.577          0.578          0.580          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     24/07/2009          0.000          0.000          0.572          0.573          0.577          0.577          0.580          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     25/07/2009          0.000          0.000          0.572          0.573          0.577          0.577          0.580          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     26/07/2009          0.000          0.000          0.572          0.573          0.576          0.577          0.579          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     27/07/2009          0.000          0.000          0.572          0.573          0.576          0.577          0.579          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     28/07/2009          0.000          0.000          0.571          0.572          0.576          0.577          0.579          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     29/07/2009          0.000          0.000          0.571          0.572          0.576          0.576          0.579          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     30/07/2009          0.000          0.000          0.571          0.572          0.576          0.576          0.579          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     31/07/2009          0.000          0.000          0.571          0.572          0.575          0.576          0.578          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     01/08/2009          0.000          0.000          0.570          0.571          0.575          0.576          0.578          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     02/08/2009          0.000          0.000          0.570          0.571          0.575          0.575          0.578          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     03/08/2009          0.000          0.000          0.570          0.571          0.575          0.575          0.578          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     04/08/2009          0.000          0.000          0.570          0.571          0.574          0.575          0.578          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     05/08/2009          0.000          0.000          0.569          0.570          0.574          0.575          0.577          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     06/08/2009          0.000          0.000          0.569          0.570          0.574          0.575          0.577          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     07/08/2009          0.000          0.000          0.569          0.570          0.574          0.574          0.577          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     08/08/2009          0.000          0.000          0.569          0.570          0.574          0.574          0.577          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     09/08/2009          0.000          0.000          0.568          0.569          0.573          0.574          0.577          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     10/08/2009          0.000          0.000          0.568          0.569          0.573          0.574          0.577          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     11/08/2009          0.000          0.000          0.568          0.569          0.573          0.574          0.576          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     12/08/2009          0.000          0.000          0.568          0.569          0.573          0.573          0.576          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     13/08/2009          0.000          0.000          0.568          0.569          0.573          0.573          0.576          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     14/08/2009          0.000          0.000          0.567          0.568          0.572          0.573          0.576          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
     15/08/2009          0.000          0.000          0.567          0.568          0.572          0.573          0.576          0.560          0.560          0.560          0.560          0.560          0.630          0.630          0.630          0.630          0.630
