ApsimVersion = 7.7
Title = swcon_Rangitata671
Date,rain,es,sw(6-10)(1),sw(6-10)(2),sw(6-10)(3),sw(6-10)(4),sw(6-10)(5),dul(6-10)(1),dul(6-10)(2),dul(6-10)(3),dul(6-10)(4),dul(6-10)(5),sat(6-10)(1),sat(6-10)(2),sat(6-10)(3),sat(6-10)(4),sat(6-10)(5),
(dd/mm/yyyy),(mm),(mm),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),(cm^3/cm^3),
13/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
14/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
15/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
16/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
17/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
18/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
19/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
20/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
21/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
22/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
23/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
24/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
25/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
26/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
27/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
28/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
29/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
30/05/2010,0.000,0.000,0.022,0.022,0.022,0.022,0.023,0.029,0.029,0.029,0.029,0.029,0.107,0.107,0.107,0.107,0.107,
