ApsimVersion = 7.7
Title = swcon_Awatere191
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     02/07/2009          0.000          0.000          0.178          0.179          0.186          0.188          0.193          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     03/07/2009          0.000          0.000          0.177          0.178          0.185          0.186          0.191          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     04/07/2009          0.000          0.000          0.176          0.177          0.184          0.185          0.190          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     05/07/2009          0.000          0.000          0.175          0.176          0.183          0.184          0.189          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     06/07/2009          0.000          0.000          0.174          0.175          0.182          0.183          0.188          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     07/07/2009          0.000          0.000          0.173          0.174          0.181          0.182          0.187          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     08/07/2009          0.000          0.000          0.172          0.173          0.180          0.181          0.186          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     09/07/2009          0.000          0.000          0.171          0.172          0.179          0.180          0.185          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     10/07/2009          0.000          0.000          0.170          0.172          0.178          0.179          0.184          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     11/07/2009          0.000          0.000          0.169          0.171          0.177          0.178          0.183          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     12/07/2009          0.000          0.000          0.169          0.170          0.176          0.178          0.182          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     13/07/2009          0.000          0.000          0.168          0.169          0.176          0.177          0.182          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     14/07/2009          0.000          0.000          0.167          0.169          0.175          0.176          0.181          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     15/07/2009          0.000          0.000          0.167          0.168          0.174          0.175          0.180          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     16/07/2009          0.000          0.000          0.166          0.167          0.174          0.175          0.179          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     17/07/2009          0.000          0.000          0.166          0.167          0.173          0.174          0.179          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     18/07/2009          0.000          0.000          0.165          0.166          0.172          0.173          0.178          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     19/07/2009          0.000          0.000          0.164          0.166          0.172          0.173          0.178          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     20/07/2009          0.000          0.000          0.164          0.165          0.171          0.172          0.177          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     21/07/2009          0.000          0.000          0.163          0.165          0.171          0.172          0.176          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     22/07/2009          0.000          0.000          0.163          0.164          0.170          0.171          0.176          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
     23/07/2009          0.000          0.000          0.162          0.164          0.170          0.171          0.175          0.149          0.149          0.149          0.149          0.149          0.523          0.523          0.523          0.523          0.523
