ApsimVersion = 7.7
Title = swcon_Oronoko1281
           Date           rain             es    sw(6-10)(1)    sw(6-10)(2)    sw(6-10)(3)    sw(6-10)(4)    sw(6-10)(5)   dul(6-10)(1)   dul(6-10)(2)   dul(6-10)(3)   dul(6-10)(4)   dul(6-10)(5)   sat(6-10)(1)   sat(6-10)(2)   sat(6-10)(3)   sat(6-10)(4)   sat(6-10)(5)
   (dd/mm/yyyy)           (mm)           (mm)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)    (cm^3/cm^3)
     05/10/2009          0.000          0.000          0.380          0.381          0.383          0.384          0.386          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     06/10/2009          0.000          0.000          0.380          0.381          0.383          0.384          0.386          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     07/10/2009          0.000          0.000          0.380          0.380          0.383          0.384          0.386          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     08/10/2009          0.000          0.000          0.380          0.380          0.383          0.383          0.386          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     09/10/2009          0.000          0.000          0.380          0.380          0.383          0.383          0.386          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     10/10/2009          0.000          0.000          0.380          0.380          0.383          0.383          0.386          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     11/10/2009          0.000          0.000          0.380          0.380          0.383          0.383          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     12/10/2009          0.000          0.000          0.379          0.380          0.383          0.383          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     13/10/2009          0.000          0.000          0.379          0.380          0.383          0.383          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     14/10/2009          0.000          0.000          0.379          0.380          0.382          0.383          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     15/10/2009          0.000          0.000          0.379          0.380          0.382          0.383          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     16/10/2009          0.000          0.000          0.379          0.380          0.382          0.383          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     17/10/2009          0.000          0.000          0.379          0.380          0.382          0.383          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     18/10/2009          0.000          0.000          0.379          0.379          0.382          0.383          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     19/10/2009          0.000          0.000          0.379          0.379          0.382          0.382          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     20/10/2009          0.000          0.000          0.379          0.379          0.382          0.382          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     21/10/2009          0.000          0.000          0.379          0.379          0.382          0.382          0.385          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     22/10/2009          0.000          0.000          0.379          0.379          0.382          0.382          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     23/10/2009          0.000          0.000          0.379          0.379          0.382          0.382          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     24/10/2009          0.000          0.000          0.378          0.379          0.382          0.382          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     25/10/2009          0.000          0.000          0.378          0.379          0.381          0.382          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     26/10/2009          0.000          0.000          0.378          0.379          0.381          0.382          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     27/10/2009          0.000          0.000          0.378          0.379          0.381          0.382          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     28/10/2009          0.000          0.000          0.378          0.379          0.381          0.382          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     29/10/2009          0.000          0.000          0.378          0.379          0.381          0.382          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     30/10/2009          0.000          0.000          0.378          0.378          0.381          0.381          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     31/10/2009          0.000          0.000          0.378          0.378          0.381          0.381          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     01/11/2009          0.000          0.000          0.378          0.378          0.381          0.381          0.384          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     02/11/2009          0.000          0.000          0.378          0.378          0.381          0.381          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     03/11/2009          0.000          0.000          0.378          0.378          0.381          0.381          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     04/11/2009          0.000          0.000          0.378          0.378          0.381          0.381          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     05/11/2009          0.000          0.000          0.378          0.378          0.381          0.381          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     06/11/2009          0.000          0.000          0.377          0.378          0.380          0.381          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     07/11/2009          0.000          0.000          0.377          0.378          0.380          0.381          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     08/11/2009          0.000          0.000          0.377          0.378          0.380          0.381          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     09/11/2009          0.000          0.000          0.377          0.378          0.380          0.381          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     10/11/2009          0.000          0.000          0.377          0.378          0.380          0.381          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     11/11/2009          0.000          0.000          0.377          0.378          0.380          0.381          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     12/11/2009          0.000          0.000          0.377          0.378          0.380          0.380          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     13/11/2009          0.000          0.000          0.377          0.377          0.380          0.380          0.383          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
     14/11/2009          0.000          0.000          0.377          0.377          0.380          0.380          0.382          0.382          0.382          0.382          0.382          0.382          0.453          0.453          0.453          0.453          0.453
